ticker,date_t,date_t1,real_negative,real_neutral,real_positive,generated_negative,generated_neutral,generated_positive,real_label,generated_label,sentiment_match,target_sentiment_label,structured_generated_label,structured_sentiment_match,target_direction_label,generated_direction_label,real_net_sentiment,generated_net_sentiment,kl_divergence
NVDA,2023-07-05,2023-07-06,0.019107360179267525,0.9384728565237724,0.042419783296960036,0.9527449189265244,0.018722886568361644,0.028532194505114006,neutral,negative,False,positive,,False,down,,0.02331242311769251,-0.9242127244214103,3.6157858399347718
NVDA,2023-07-06,2023-07-07,0.022119823760837973,0.8298797576506445,0.14800041858851753,0.95165018277587,0.019710206954158326,0.028639610269971725,neutral,negative,False,positive,,False,up,,0.12588059482767955,-0.9230105725058982,3.263740798799073
NVDA,2023-07-07,2023-07-08,0.016675822188320425,0.9410620191535053,0.042262158658174294,0.967836205697787,0.021899763596708716,0.010264030705504263,neutral,negative,False,positive,,False,down,,0.02558633646985387,-0.9575721749922828,3.5309841090874503
NVDA,2023-07-10,2023-07-11,0.8719938126204093,0.11026377641647221,0.017742410963118484,0.6404280519389797,0.32265501493241605,0.0369169331286043,negative,negative,True,positive,,False,up,,-0.8542514016572909,-0.6035111188103753,0.1377457956659232
NVDA,2023-07-11,2023-07-12,0.010409173894972621,0.9071518478452365,0.08243897825979091,0.9740074821193226,0.018648880644638873,0.007343637236038441,neutral,negative,False,positive,,False,up,,0.07202980436481829,-0.9666638448832842,3.675964357751579
NVDA,2023-07-12,2023-07-13,0.03158221244835122,0.023439900746040472,0.9449778868056083,0.013030620267557688,0.29632797782062,0.6906414019118223,positive,positive,True,positive,,False,up,,0.9133956743572571,0.6776107816442647,0.2647809340517553
NVDA,2023-07-13,2023-07-14,0.031173962170661623,0.029875586781633295,0.9389504510477051,0.7519932039085215,0.2255098267686634,0.022496969322815103,positive,negative,False,positive,,False,down,,0.9077764888770435,-0.7294962345857064,3.34396351536963
NVDA,2023-07-14,2023-07-15,0.018326550858665636,0.8956285185786226,0.08604493056271173,0.20647366191093874,0.7638611736605974,0.02966516442846384,neutral,neutral,True,neutral,,False,up,,0.0677183797040461,-0.1768084974824749,0.18977529475897909
NVDA,2023-07-17,2023-07-18,0.007482630556089951,0.2933226069057853,0.6991947625381247,0.09413627605241742,0.7376391346576745,0.16822458928990802,positive,neutral,False,positive,,False,up,,0.6917121319820347,0.0740883132374906,0.7066494749439648
NVDA,2023-07-18,2023-07-19,0.011610493063926697,0.7746768593788147,0.2137126475572586,0.05158042631261845,0.9291707450369512,0.01924882865043038,neutral,neutral,True,positive,,False,down,,0.2021021544933319,-0.03233159766218807,0.35625901828749984
NVDA,2023-07-19,2023-07-20,0.015336845470063084,0.8877454035513767,0.09691775097856022,0.17091576028983713,0.7847693317280411,0.044314907982121766,neutral,neutral,True,positive,,False,down,,0.08158090550849713,-0.12660085230771537,0.1483210872696703
NVDA,2023-07-20,2023-07-21,0.016931097702218626,0.9235461812683019,0.05952272102947949,0.12772198164152335,0.8443491553256194,0.027928863032857288,neutral,neutral,True,positive,,False,down,,0.042591623327260866,-0.09979311860866606,0.09362821636873189
NVDA,2023-07-21,2023-07-22,0.013718166987716834,0.8819038654402825,0.10437796757200066,0.9650304718663156,0.020926490573649138,0.01404303756003519,neutral,negative,False,positive,,False,up,,0.09065980058428383,-0.9509874343062804,3.4502831664643954
NVDA,2023-07-24,2023-07-25,0.012355785495468072,0.8333604747132446,0.15428373979128732,0.02938840653365611,0.9322268141080652,0.03838477935827871,neutral,neutral,True,positive,,False,up,,0.14192795429581925,0.008996372824622602,0.11049519057319167
NVDA,2023-07-25,2023-07-26,0.013765011439746783,0.527767997675188,0.45846699088506526,0.040611857292927794,0.9385122763396357,0.020875866367436463,neutral,neutral,True,positive,,False,down,,0.4447019794453185,-0.01973599092549133,1.0976428630659258
NVDA,2023-07-26,2023-07-27,0.02108015126162658,0.20156178227910274,0.7773580664592706,0.054287398377646186,0.9277883474297786,0.017924254192575213,positive,neutral,False,positive,,False,up,,0.7562779151976441,-0.03636314418507097,2.602775785967493
NVDA,2023-07-27,2023-07-28,0.033790382406108196,0.03986956118516916,0.9263400564087226,0.0466061701475492,0.9351913137536499,0.018202516098800806,positive,neutral,False,positive,,False,up,,0.8925496740026144,-0.02840365404874839,3.5035619536629365
NVDA,2023-07-28,2023-07-29,0.027019329369068146,0.8842576146125793,0.08872305601835251,0.9653319506992343,0.02697320949272067,0.007694839808045059,neutral,negative,False,positive,,False,flat,,0.06170372664928436,-0.9576371108911892,3.2062807063706336
NVDA,2023-07-31,2023-08-01,0.10457866916453827,0.18762347753539038,0.7077978533000714,0.20054112300075172,0.7581537933716409,0.04130508362760736,positive,neutral,False,positive,,False,down,,0.6032191841355331,-0.15923603937314434,1.6808804321781474
NVDA,2023-08-01,2023-08-02,0.9726732828003362,0.010617175355173964,0.016709541844489847,0.03641685166241325,0.9304984385240532,0.033084709813533536,negative,neutral,False,negative,,False,down,,-0.9559637409558464,-0.0033321418488797133,3.1363405022300586
NVDA,2023-08-02,2023-08-03,0.02522637820254468,0.07689904980419641,0.8978745719932589,0.055274379743808055,0.9070750677676886,0.03765055248850329,positive,neutral,False,positive,,False,up,,0.8726481937907142,-0.017623827255304765,2.638219016056524
NVDA,2023-08-03,2023-08-04,0.0485106919293696,0.9158474598263027,0.03564184824432772,0.015206104739249124,0.9368906983634544,0.04790319689729649,neutral,neutral,True,positive,,False,up,,-0.012868843685041875,0.032697092158047364,0.02493357689639194
NVDA,2023-08-04,2023-08-05,0.9450608445429787,0.044120856355109705,0.010818299101911639,0.04921593801247716,0.9265961586022394,0.024187903385283434,negative,neutral,False,neutral,,False,up,,-0.934242545441067,-0.025028034627193725,2.6496505877737992
NVDA,2023-08-07,2023-08-08,0.009494251651175567,0.7570654217280343,0.23344032662079012,0.03806507544891825,0.9124012487485865,0.04953367580249523,neutral,neutral,True,positive,,False,down,,0.22394607496961455,0.011468600353576983,0.20742132458125778
NVDA,2023-08-08,2023-08-09,0.9710805028070245,0.019076686761122008,0.009842810431853533,0.07142133079412559,0.8875153162994297,0.04106335290644471,negative,neutral,False,negative,,False,down,,-0.961237692375171,-0.03035797788768088,2.447025409761593
NVDA,2023-08-09,2023-08-10,0.09009705819551118,0.8677723134969292,0.04213062830755965,0.9734308694732793,0.015872516669303692,0.010696613857417063,neutral,negative,False,positive,,False,down,,-0.04796642988795154,-0.9627342556158622,3.3155814481236585
NVDA,2023-08-10,2023-08-11,0.959861263626314,0.030643488776101208,0.009495247597584855,0.21827746941943907,0.7530020398294096,0.02872049075115129,negative,neutral,False,negative,,False,down,,-0.950366016028729,-0.18955697866828777,1.3129561873046707
NVDA,2023-08-11,2023-08-12,0.062106959984503385,0.48188245655508677,0.4560105834604098,0.04391183552447624,0.9307725897633655,0.02531557471215821,neutral,neutral,True,neutral,,False,up,,0.3939036234759064,-0.018596260812318032,1.0226710130448713
NVDA,2023-08-14,2023-08-15,0.9678975064262536,0.019453025792684594,0.012649467781061772,0.037206897711445495,0.027447494382523252,0.9353456079060313,negative,positive,False,negative,,False,up,,-0.9552480386451918,0.8981387101945858,3.0928902156097253
NVDA,2023-08-15,2023-08-16,0.9619411996350463,0.024446901366572012,0.013611898998381645,0.022777363997360526,0.9451738736804407,0.03204876232219878,negative,neutral,False,positive,,False,down,,-0.9483293006366647,0.009271398324838257,3.4997187204604807
NVDA,2023-08-16,2023-08-17,0.05032792408630111,0.919076936674806,0.030595139238892854,0.047484225817259765,0.9330957988933355,0.01941997528940476,neutral,neutral,True,positive,,False,down,,-0.019732784847408254,-0.028064250527855005,0.002920859981326857
NVDA,2023-08-17,2023-08-18,0.0180922981725293,0.026849462531807436,0.9550582392956632,0.05038776884015189,0.930747259521714,0.018864971638134134,positive,neutral,False,positive,,False,down,,0.9369659411231339,-0.031522797202017755,3.6343605620547863
NVDA,2023-08-18,2023-08-19,0.08233860257772509,0.8439563042514966,0.07370509317077835,0.046011761985061954,0.9345377161425883,0.019450521872349726,neutral,neutral,True,neutral,,False,up,,-0.008633509406946738,-0.02656124011271223,0.060063737503013456
NVDA,2023-08-21,2023-08-22,0.8316701526690997,0.14623994907379226,0.022089898257108057,0.038046893906429076,0.9326359004249938,0.029317205668577172,negative,neutral,False,positive,,False,down,,-0.8095802544119917,-0.008729688237851904,2.288182383444748
NVDA,2023-08-22,2023-08-23,0.03646039014963387,0.02551295913350578,0.9380266507168603,0.011906555698680597,0.048463709086607805,0.9396297352147116,positive,positive,True,positive,,False,up,,0.9015662605672264,0.927723179516031,0.022832619687214128
NVDA,2023-08-23,2023-08-24,0.013101365604267175,0.8748591045230577,0.11203952987267513,0.15369783799939865,0.8043838979120224,0.04191826408857894,neutral,neutral,True,positive,,False,flat,,0.09893816426840796,-0.11177957391081972,0.15136641014769686
NVDA,2023-08-24,2023-08-25,0.018695419549781347,0.8798109839867186,0.10149359646349998,0.25024835393942985,0.7140938958865656,0.03565775017400459,neutral,neutral,True,positive,,False,down,,0.08279817691371863,-0.21459060376542527,0.24127613959502808
NVDA,2023-08-25,2023-08-26,0.013995747147108183,0.8378605881606256,0.14814366469226622,0.07455609752713907,0.9055134670911608,0.019930435381700164,neutral,neutral,True,neutral,,False,up,,0.13414791754515804,-0.0546256621454389,0.20869419884934098
NVDA,2023-08-28,2023-08-29,0.013573707068736007,0.45534133868725846,0.5310849542440056,0.13895795993488166,0.8475352971785044,0.013506742886613948,positive,neutral,False,positive,,False,up,,0.5175112471752696,-0.12545121704826773,1.6355323766621823
NVDA,2023-08-29,2023-08-30,0.8938673338413388,0.053702489741947274,0.052430176416713964,0.03408206279636966,0.08167700530347977,0.8842409319001505,negative,positive,False,positive,,False,up,,-0.8414371574246248,0.8501588691037809,2.7494270447922418
NVDA,2023-08-30,2023-08-31,0.030743322006700404,0.920125744784686,0.0491309332086136,0.08790301695285396,0.8813496992243398,0.03074728382280625,neutral,neutral,True,positive,,False,up,,0.018387611201913196,-0.05715573313004771,0.030346097061727556
NVDA,2023-08-31,2023-09-01,0.011385388914448881,0.1100000598002189,0.8786145512853323,0.9551485945962997,0.030049808842697343,0.014801596561002885,positive,negative,False,positive,,False,down,,0.8672291623708834,-0.9403469980352969,3.6802270533447627
NVDA,2023-09-01,2023-09-02,0.015227431629955808,0.9099863290226167,0.07478623934742748,0.8971227190222678,0.015060284741625745,0.08781699623610648,neutral,negative,False,positive,,False,flat,,0.05955880771747167,-0.8093057227861613,3.6581085195994607
NVDA,2023-09-05,2023-09-06,0.01516934334710513,0.8116150694917811,0.17321558716111377,0.05038776884015189,0.930747259521714,0.018864971638134134,neutral,neutral,True,positive,,False,down,,0.15804624381400864,-0.031522797202017755,0.2546883559921393
NVDA,2023-09-06,2023-09-07,0.9269593193642478,0.05313032367873582,0.01991035695701637,0.030764016594820375,0.021480728781028285,0.9477552546241513,negative,positive,False,negative,,False,down,,-0.9070489624072314,0.9169912380293309,3.1280227856078886
NVDA,2023-09-07,2023-09-08,0.007063508285615575,0.2527252657212586,0.7402112259931258,0.03091116741282611,0.9170711480991346,0.05201768448803924,positive,neutral,False,positive,,False,down,,0.7331477177075103,0.021106517075213133,1.6293611987591696
NVDA,2023-09-08,2023-09-09,0.05101071412140237,0.04981666169650842,0.8991726241820892,0.04901380946518055,0.898165424872162,0.05282076566265745,positive,neutral,False,neutral,,False,down,,0.8481619100606869,0.003806956197476896,2.406735331990463
NVDA,2023-09-11,2023-09-12,0.011012537261307685,0.10755339124636028,0.881434071492332,0.9609933531321337,0.01592337718577451,0.023083269682091734,positive,negative,False,positive,,False,down,,0.8704215342310243,-0.937910083450042,3.3668066761912274
NVDA,2023-09-12,2023-09-13,0.010350063751639835,0.15710337928245602,0.8325465569659042,0.046828076853969204,0.933200550325967,0.0199713728200637,positive,neutral,False,positive,,False,up,,0.8221964932142644,-0.026856704033905505,2.8100192845551777
NVDA,2023-09-13,2023-09-14,0.07355703249073701,0.11649817712981603,0.809944790379447,0.013177228687909277,0.9120726354598285,0.07475013585226223,positive,neutral,False,positive,,False,up,,0.73638775788871,0.06157290716435295,1.8167000917781526
NVDA,2023-09-14,2023-09-15,0.5322544911813972,0.4108772240017087,0.05686828481689409,0.04379463454126402,0.10190375628573338,0.8543016091730026,negative,positive,False,positive,,False,down,,-0.4753862063645031,0.8105069746317386,1.748149103715512
NVDA,2023-09-15,2023-09-16,0.011150487272841876,0.4356904757550829,0.5531590369720752,0.9647054267937837,0.013404040035622379,0.02189053317059391,positive,negative,False,positive,,False,up,,0.5420085496992334,-0.9428148936231898,3.2535449725076804
NVDA,2023-09-18,2023-09-19,0.11223878954773592,0.13663590833682232,0.7511253021154418,0.02440004886686984,0.3589244916634445,0.6166754594696857,positive,positive,True,positive,,False,down,,0.6388865125677059,0.5922754106028159,0.18746351604669567
NVDA,2023-09-19,2023-09-20,0.011637436127703234,0.04580662366782385,0.9425559402044729,0.9209937384650577,0.032248534021910025,0.0467577275130322,positive,negative,False,neutral,,False,down,,0.9309185040767697,-0.8742360109520255,2.79628210265632
NVDA,2023-09-20,2023-09-21,0.9603434711662729,0.023415541058261498,0.016240987775465586,0.019116734291430616,0.9109280022379758,0.06995526347059366,negative,neutral,False,positive,,False,down,,-0.9441024833908074,0.05083852917916305,3.6519603211389375
NVDA,2023-09-21,2023-09-22,0.3855467804940474,0.5616528653113326,0.05280035419462,0.9745561126547974,0.01601394021460445,0.009429947130598186,neutral,negative,False,positive,,False,up,,-0.3327464262994274,-0.9651261655241992,1.7314678590468076
NVDA,2023-09-22,2023-09-23,0.014721004359961232,0.8908396436619596,0.09443935197807925,0.10566661959575908,0.8769143599439976,0.01741902046024328,neutral,neutral,True,neutral,,False,up,,0.07971834761811801,-0.0882475991355158,0.1446597865560575
NVDA,2023-09-25,2023-09-26,0.9357609801130051,0.0481863136301915,0.016052706256803346,0.29742087251948907,0.6591292847434459,0.043449842737065106,negative,neutral,False,negative,,False,down,,-0.9197082738562018,-0.253971029782424,0.9305482697475849
NVDA,2023-09-26,2023-09-27,0.007980533122581238,0.1816602091862308,0.810359257691188,0.09472299618228545,0.027063226778487954,0.8782137770392267,positive,positive,True,positive,,False,up,,0.8023787245686067,0.7834907808569412,0.2609677933193148
NVDA,2023-09-27,2023-09-28,0.017731326969035184,0.07796300686274818,0.9043056661682166,0.04255603309328152,0.9310111524855309,0.026432814421187528,positive,neutral,False,positive,,False,up,,0.8865743391991814,-0.016123218672093993,2.985640424968119
NVDA,2023-09-28,2023-09-29,0.04182399265444309,0.3237614200958028,0.6344145872497542,0.2778002609394481,0.6783625458241904,0.04383719323636147,positive,neutral,False,positive,,False,up,,0.5925905945953112,-0.2339630677030866,1.3766262587863818
NVDA,2023-09-29,2023-09-30,0.11328961446979013,0.5917862521457765,0.2949241333844334,0.32179153445052405,0.6067793459710381,0.0714291195784378,neutral,neutral,True,neutral,,False,up,,0.18163451891464327,-0.25036241487208627,0.2851303792425198
NVDA,2023-10-02,2023-10-03,0.032541704645071355,0.046004606262021,0.9214536890929077,0.1379928974214391,0.3841857440388615,0.47782135853969937,positive,positive,True,positive,,False,down,,0.8889119844478364,0.33982846111826026,0.46048118798851306
NVDA,2023-10-03,2023-10-04,0.026745206611409538,0.644225036940536,0.32902975644805443,0.5698434114456177,0.39807069301605225,0.03208589553833008,neutral,negative,False,positive,,False,up,,0.3022845498366449,-0.5377575159072876,0.9942210663503631
NVDA,2023-10-04,2023-10-05,0.015449472001932144,0.03179971176087427,0.9527508162371936,0.1341231336313953,0.8014509797312466,0.06442588663735817,positive,neutral,False,positive,,False,up,,0.9373013442352615,-0.06969724699403713,2.4305504862367204
NVDA,2023-10-05,2023-10-06,0.023278673462202505,0.03247909789795939,0.9442422286398381,0.05751614101182994,0.9246033154546226,0.017880543533547417,positive,neutral,False,positive,,False,up,,0.9209635551776356,-0.03963559747828252,3.6156757314192216
NVDA,2023-10-06,2023-10-07,0.025671845062898054,0.937805226651903,0.03652292828519895,0.01533770836329728,0.9374081466233131,0.0472541450133897,neutral,neutral,True,neutral,,False,down,,0.010851083222300897,0.031916436650092424,0.004211918796181944
NVDA,2023-10-09,2023-10-10,0.00861840463102411,0.12781783150625606,0.8635637638627198,0.01862628385424614,0.0346028096973896,0.9467709064483643,positive,positive,True,positive,,False,up,,0.8549453592316957,0.9281446225941181,0.0809351766818926
NVDA,2023-10-10,2023-10-11,0.012129084935110501,0.13588666688095777,0.8519842481839317,0.02033441665953072,0.9320103965921447,0.04765518674832456,positive,neutral,False,positive,,False,up,,0.8398551632488211,0.027320770088793838,2.188841738063265
NVDA,2023-10-11,2023-10-12,0.03566964383054127,0.3503882626114964,0.6139420935579624,0.31838085461424964,0.6579327440699777,0.023686401315772623,positive,neutral,False,positive,,False,up,,0.5782724497274211,-0.29469445329847704,1.699536282463193
NVDA,2023-10-12,2023-10-13,0.8576717205937159,0.08478283124123533,0.05754544816504882,0.128888224636489,0.8484682772640769,0.022643498099434115,negative,neutral,False,neutral,,False,down,,-0.8001262724286671,-0.10624472653705488,1.4839136259923862
NVDA,2023-10-13,2023-10-14,0.016015711634824407,0.7702977399055673,0.21368654845960836,0.22573657123617297,0.019200915291896877,0.7550625134719302,neutral,positive,False,neutral,,False,up,,0.19767083682478395,0.5293259422357572,2.5316911500984274
NVDA,2023-10-16,2023-10-17,0.9711479021841146,0.019192650374263643,0.009659447441621786,0.019752300539899598,0.4646465605256498,0.5156011389344506,negative,positive,False,positive,,False,down,,-0.9614884547424928,0.49584883839455096,3.683242234068099
NVDA,2023-10-17,2023-10-18,0.025215834691892293,0.6541152790453206,0.32066888626278706,0.02306435950701625,0.9419637111880546,0.03497192930492917,neutral,neutral,True,negative,,False,down,,0.29545305157089474,0.01190756979791292,0.47426245766765074
NVDA,2023-10-18,2023-10-19,0.010622269246436476,0.17804868137918442,0.8113290493743791,0.35505212808241476,0.6054350981853384,0.039512773732246875,positive,neutral,False,positive,,False,down,,0.8007067801279426,-0.3155393543501679,2.196687787546547
NVDA,2023-10-19,2023-10-20,0.011189308142542558,0.8931816916150789,0.09562900024237857,0.9710295481512939,0.01810521237198785,0.010865239476718223,neutral,negative,False,negative,,False,down,,0.08443969209983601,-0.9601643086745757,3.6401912332190514
NVDA,2023-10-20,2023-10-21,0.01593377447103625,0.9297350679700638,0.05433115755889996,0.550004344619665,0.4237203455959145,0.026275309784420626,neutral,negative,False,neutral,,False,up,,0.03839738308786371,-0.5237290348352444,0.713650617309123
NVDA,2023-10-23,2023-10-24,0.02745589131831819,0.08714915310449395,0.8853949555771878,0.06170019856952057,0.3568968461569516,0.5814029552735278,positive,positive,True,positive,,False,up,,0.8579390642588697,0.5197027567040072,0.22729171490920427
NVDA,2023-10-24,2023-10-25,0.024166411013960942,0.041403159884765374,0.9344304291012737,0.1435746157010874,0.7723315645877855,0.08409381971112712,positive,neutral,False,positive,,False,down,,0.9102640180873127,-0.05948079598996028,2.085902394813673
NVDA,2023-10-25,2023-10-26,0.1979893059437287,0.7263023528619549,0.0757083411943164,0.3783425986766815,0.5934239625930786,0.028233438730239868,neutral,neutral,True,positive,,False,down,,-0.12228096474941232,-0.35010915994644165,0.09321666359726566
NVDA,2023-10-26,2023-10-27,0.8850618867180539,0.030504568274894048,0.08443354500705208,0.9161032967254561,0.014056476644707426,0.06984022662983654,negative,negative,True,positive,,False,up,,-0.8006283417110018,-0.8462630700956195,0.00914692601564688
NVDA,2023-10-27,2023-10-28,0.03263224399986399,0.9393181048507271,0.028049651149408893,0.024988738214030734,0.020904644512432444,0.9541066172735369,neutral,positive,False,neutral,,False,up,,-0.004582592850455095,0.9291178790595062,3.484060388783246
NVDA,2023-10-30,2023-10-31,0.9710148482488948,0.014550886912728782,0.01443426483837641,0.04200572893023491,0.020242083817720413,0.9377521872520447,negative,positive,False,positive,,False,down,,-0.9565805834105184,0.8957464583218098,2.984456520972433
NVDA,2023-10-31,2023-11-01,0.7215051135589009,0.05026662778407292,0.2282282586570262,0.49406962850586134,0.47448109873412403,0.03144927276001464,negative,negative,True,positive,,False,up,,-0.4932768549018747,-0.4626203557458467,0.6127063848905778
NVDA,2023-11-01,2023-11-02,0.5317913293838501,0.13454458117485046,0.33366408944129944,0.14462551582325633,0.11642094788268914,0.7389535362940545,negative,positive,False,positive,,False,up,,-0.19812723994255066,0.5943280204707981,0.4466172291015594
NVDA,2023-11-02,2023-11-03,0.44649241788381916,0.022561727806086417,0.5309458543100944,0.0632443828841023,0.9173461012845979,0.019409515831299833,positive,neutral,False,positive,,False,up,,0.08445343642627529,-0.043834867052802456,2.545880513953575
NVDA,2023-11-03,2023-11-04,0.017914655815581926,0.9062862024860523,0.07579914169836581,0.04960411823991029,0.8805712527079228,0.06982462905216685,neutral,neutral,True,neutral,,False,up,,0.05788448588278389,0.020220510812256565,0.014064675353750937
NVDA,2023-11-06,2023-11-07,0.01906317343006055,0.0303040472508683,0.9506327793190712,0.11095243941460076,0.8357169850595153,0.05333057552588393,positive,neutral,False,positive,,False,up,,0.9315696058890106,-0.057621863888716825,2.6043143423453947
NVDA,2023-11-07,2023-11-08,0.02547945510494003,0.02947844099886807,0.9450421038961919,0.0269288782035963,0.020473530636399225,0.9525975911600044,positive,positive,True,positive,,False,up,,0.9195626487912519,0.9256687129564081,0.0018105260383817488
NVDA,2023-11-08,2023-11-09,0.009329819825873416,0.23547344829672048,0.7551967318774061,0.07212514047954006,0.8978878115172887,0.02998704800317119,positive,neutral,False,positive,,False,up,,0.7458669120515327,-0.04213809247636888,2.1021753627675044
NVDA,2023-11-09,2023-11-10,0.06061712076681075,0.13972788580674317,0.7996549934264461,0.5696942487902428,0.049173348629473784,0.3811324025802834,positive,negative,False,positive,,False,up,,0.7390378726596354,-0.18856184620995936,0.6026812876199198
NVDA,2023-11-10,2023-11-11,0.0154446601889485,0.4360191384374596,0.5485362013735919,0.7531866347061101,0.04804560115882455,0.19876776413506533,positive,negative,False,positive,,False,up,,0.5330915411846434,-0.5544188705710448,1.4584495063229195
NVDA,2023-11-13,2023-11-14,0.02581825203516528,0.1694157782724417,0.804765969692393,0.033341799055568125,0.037724636635648595,0.9289335643087833,positive,positive,True,positive,,False,up,,0.7789477176572277,0.8955917652532152,0.13239478600737523
NVDA,2023-11-14,2023-11-15,0.008115231187975901,0.15337209646340985,0.8385126723486143,0.05333571344623339,0.9261881475335939,0.02047613902017273,positive,neutral,False,positive,,False,down,,0.8303974411606384,-0.03285957442606066,2.8217936416222695
NVDA,2023-11-15,2023-11-16,0.015759966739119214,0.043739984208122425,0.9405000490527584,0.07939789170611464,0.9061472699721819,0.014454838321703469,positive,neutral,False,positive,,False,up,,0.9247400823136392,-0.06494305338441117,3.7688903756281387
NVDA,2023-11-16,2023-11-17,0.008450918886024908,0.08862274942953069,0.9029263316844444,0.031190211124080026,0.01945615127862486,0.9493536375972951,positive,positive,True,positive,,False,down,,0.8944754127984195,0.918163426473215,0.07806350932677697
NVDA,2023-11-17,2023-11-18,0.014585103628235396,0.8725425435646947,0.11287235280706985,0.13757825439722202,0.017975919572433413,0.8444458260303446,neutral,positive,False,neutral,,False,up,,0.09828724917883445,0.7068675716331225,3.1276615857658236
