ticker,date_t,date_t1,rouge1,rouge2,rougeL,bertscore_precision,bertscore_recall,bertscore_f1
AMD,2023-08-31,2023-09-01,0.058823529411764705,0.0,0.058823529411764705,0.7207024097442627,0.7134345769882202,0.7170501351356506
NVDA,2023-08-31,2023-09-01,0.03174603174603175,0.0,0.03174603174603175,0.7426033616065979,0.7712999582290649,0.7566796541213989
AMD,2023-09-01,2023-09-02,0.0,0.0,0.0,0.6599103212356567,0.6514865756034851,0.6556714177131653
NVDA,2023-09-01,2023-09-02,0.16666666666666666,0.0,0.07142857142857141,0.7256638407707214,0.7398093342781067,0.7326683402061462
AMD,2023-09-05,2023-09-06,0.05263157894736842,0.0,0.05263157894736842,0.7204781770706177,0.7752057313919067,0.7468407154083252
NVDA,2023-09-05,2023-09-06,0.07272727272727274,0.0,0.07272727272727274,0.7264487147331238,0.7146632671356201,0.720507800579071
AMD,2023-09-06,2023-09-07,0.044444444444444446,0.0,0.044444444444444446,0.7263599038124084,0.748721718788147,0.7373712658882141
NVDA,2023-09-06,2023-09-07,0.04761904761904762,0.0,0.04761904761904762,0.7378592491149902,0.7758804559707642,0.7563923597335815
AMD,2023-09-07,2023-09-08,0.03921568627450981,0.0,0.03921568627450981,0.7185285091400146,0.7089523077011108,0.7137082815170288
NVDA,2023-09-07,2023-09-08,0.0,0.0,0.0,0.7182442545890808,0.7170695066452026,0.7176564335823059
AMD,2023-09-08,2023-09-09,0.15384615384615383,0.0,0.11538461538461538,0.7600851058959961,0.7774803638458252,0.7686843872070312
NVDA,2023-09-08,2023-09-09,0.15151515151515152,0.03125,0.09090909090909093,0.7551701664924622,0.7469586133956909,0.7510418891906738
AMD,2023-09-11,2023-09-12,0.16901408450704225,0.057971014492753624,0.11267605633802817,0.7149099111557007,0.7114735841751099,0.713187575340271
NVDA,2023-09-11,2023-09-12,0.0,0.0,0.0,0.7164456844329834,0.7104313373565674,0.7134258151054382
AMD,2023-09-12,2023-09-13,0.0923076923076923,0.0,0.06153846153846154,0.7677736878395081,0.7525593638420105,0.7600904107093811
NVDA,2023-09-12,2023-09-13,0.030769230769230774,0.0,0.030769230769230774,0.6971320509910583,0.7215301990509033,0.7091212868690491
AMD,2023-09-13,2023-09-14,0.1095890410958904,0.0,0.0821917808219178,0.7311440706253052,0.7594137191772461,0.7450107932090759
NVDA,2023-09-13,2023-09-14,0.034482758620689655,0.0,0.034482758620689655,0.6953365802764893,0.7130051851272583,0.7040600776672363
AMD,2023-09-14,2023-09-15,0.08108108108108109,0.0,0.05405405405405405,0.6975846886634827,0.7207404971122742,0.7089735269546509
NVDA,2023-09-14,2023-09-15,0.14285714285714285,0.0,0.10714285714285714,0.7204314470291138,0.7435716986656189,0.7318187355995178
AMD,2023-09-15,2023-09-16,0.08695652173913045,0.0,0.08695652173913045,0.717166543006897,0.7301986217498779,0.7236238718032837
NVDA,2023-09-15,2023-09-16,0.125,0.0,0.125,0.7309696078300476,0.7250775098800659,0.7280116677284241
AMD,2023-09-18,2023-09-19,0.1492537313432836,0.0,0.11940298507462689,0.7545815706253052,0.7626046538352966,0.758571982383728
