ticker,date_t,date_t1,real_negative,real_neutral,real_positive,generated_negative,generated_neutral,generated_positive,real_label,generated_label,sentiment_match,target_sentiment_label,structured_generated_label,structured_sentiment_match,target_direction_label,generated_direction_label,real_net_sentiment,generated_net_sentiment,kl_divergence
AMD,2023-05-01,2023-05-02,0.8858568204321984,0.08582919963939785,0.028313979928403794,0.013851118519130397,0.5388374423961262,0.44731143908474347,negative,neutral,False,,negative,False,,up,-0.8575428405037946,0.43346032056561307,3.4477437251515894
NVDA,2023-05-01,2023-05-02,0.016698049847913437,0.8141302097811423,0.16917174037094435,0.958008545600037,0.023742638970588127,0.018248815429374864,neutral,negative,False,,negative,False,,up,0.15247369052303092,-0.9397597301706622,3.1869205648289545
AMD,2023-05-02,2023-05-03,0.5527996769786025,0.23890045707372767,0.20829986594766978,0.015083791417012174,0.7973970523827351,0.18751915620025278,negative,neutral,False,,negative,False,,up,-0.34449981103093275,0.17243536478324062,1.7247826386325045
NVDA,2023-05-02,2023-05-03,0.06834723157208013,0.15830967066153392,0.773343097766386,0.9752849245066831,0.017130981963243978,0.007584093530072848,positive,negative,False,,negative,False,,up,0.7049958661943059,-0.9677008309766103,3.746808246792565
AMD,2023-05-03,2023-05-04,0.028053238360883928,0.07426494939033056,0.8976818122487855,0.9702144156744955,0.020513491475803874,0.009272092849700606,positive,negative,False,,negative,False,,up,0.8696285738879016,-0.9609423228247949,4.101067105208258
NVDA,2023-05-03,2023-05-04,0.028500076861122048,0.02953957257020502,0.9419603505686729,0.9612874796734777,0.030120865784084256,0.008591654542437991,positive,negative,False,,negative,False,,up,0.9134602737075508,-0.9526958251310397,4.323700275346079
AMD,2023-05-04,2023-05-05,0.014664835048133276,0.8766871502942941,0.1086480146575726,0.9740880836630771,0.01762700286835808,0.008284913468564825,neutral,negative,False,,negative,False,,up,0.09398317960943932,-0.9658031701945122,3.6430602150429925
NVDA,2023-05-04,2023-05-05,0.0231390573792655,0.7341397308949789,0.24272121172575561,0.009225664677518727,0.27998042158778835,0.7107939137346929,neutral,positive,False,,negative,False,,up,0.21958215434649012,0.7015682490571742,0.4681764958901693
AMD,2023-05-05,2023-05-06,0.4585510116512989,0.4497421313288551,0.09170685701984593,0.843830262308411,0.03993777811712688,0.11623195957446218,negative,negative,True,,negative,False,,up,-0.366844154631453,-0.7275983027339488,0.7875891856400559
AMD,2023-05-08,2023-05-09,0.022544925906444382,0.641215499632719,0.33623957446083663,0.9710923678349612,0.02180512997124073,0.007102502193798035,neutral,negative,False,,negative,False,,up,0.3136946485543923,-0.9639898656411632,3.3802590492155296
NVDA,2023-05-08,2023-05-09,0.05000316705553544,0.8987459506886231,0.051250882255841484,0.009352127281713113,0.6357939373585084,0.35485393535977844,neutral,neutral,True,,negative,False,,up,0.001247715200306046,0.3455018080780653,0.2957395825470924
AMD,2023-05-09,2023-05-10,0.8077826469846716,0.15796677709383228,0.03425057592149609,0.9736734465452637,0.019223829409080625,0.007102724045655659,negative,negative,True,,negative,False,,up,-0.7735320710631756,-0.966570722499608,0.23571884674937177
NVDA,2023-05-09,2023-05-10,0.02375950735090695,0.8880955841569776,0.0881449084921154,0.88896142774104,0.054701003769777684,0.05633756848918223,neutral,negative,False,,negative,False,,up,0.06438540114120844,-0.8326238592518578,2.4286944769346555
AMD,2023-05-10,2023-05-11,0.013793683623702903,0.9168013938859119,0.0694049224903853,0.966569448172852,0.01786339963164871,0.015567152195499338,neutral,negative,False,,negative,False,,up,0.05561123886668239,-0.9510022959773526,3.6556187235073025
NVDA,2023-05-10,2023-05-11,0.0400552934406128,0.8657612172299578,0.09418348932942938,0.00926729773737365,0.8540122660121257,0.13672043625050065,neutral,neutral,True,,negative,False,,up,0.05412819588881658,0.127453138513127,0.03535953857398793
AMD,2023-05-11,2023-05-12,0.0270689756069972,0.937279140349649,0.035651884043353836,0.9738330464679082,0.019404321158975987,0.006762632373115752,neutral,negative,False,,negative,False,,up,0.008582908436356635,-0.9670704140947924,3.5965693540605876
NVDA,2023-05-11,2023-05-12,0.009411712554007433,0.35526247255158266,0.6353258148944099,0.9698800498799237,0.021056534840109952,0.009063415279966305,positive,negative,False,,negative,False,,up,0.6259141023404025,-0.9608166345999574,3.660286687926477
NVDA,2023-05-12,2023-05-13,0.21665185689926147,0.4241847097873688,0.35916343331336975,0.025362644175824338,0.0558792158909025,0.9187581399332732,neutral,positive,False,,negative,False,,up,0.14251157641410828,0.8933954957574488,0.9871911783538895
AMD,2023-05-15,2023-05-16,0.014194434112093389,0.9174847346501964,0.06832083123771014,0.01612607305584467,0.833045379584151,0.15082854736000426,neutral,neutral,True,,negative,False,,up,0.05412639712561675,0.13470247430415958,0.03266487297118444
NVDA,2023-05-15,2023-05-16,0.01765294268973836,0.9173484275745427,0.06499862973571893,0.019623628140539605,0.2948674019907309,0.6855089698687294,neutral,positive,False,,positive,False,,up,0.04734568704598057,0.6658853417281898,0.8861635173508113
AMD,2023-05-16,2023-05-17,0.024237963478030936,0.9472191143520915,0.028542922169877607,0.9717200227741535,0.018586444550718083,0.009693532675128463,neutral,negative,False,,negative,False,,up,0.004304958691846671,-0.962026490099025,3.664970117221092
NVDA,2023-05-16,2023-05-17,0.008660066711528847,0.8129075018147472,0.17843243147372395,0.015289425394254166,0.8767344094295976,0.10797616517614826,neutral,neutral,True,,positive,False,,up,0.1697723647621951,0.0926867397818941,0.02325874012735713
AMD,2023-05-17,2023-05-18,0.009196171314362013,0.7690103463881938,0.22179348229744422,0.32733505964279175,0.5359072089195251,0.1367577314376831,neutral,neutral,True,,negative,False,,up,0.2125973109830822,-0.19057732820510864,0.3521175408893403
NVDA,2023-05-17,2023-05-18,0.019446679561621938,0.30345352297178657,0.6770997974665914,0.08136061470423978,0.8843056655318252,0.03433371976393504,positive,neutral,False,,negative,False,,up,0.6576531179049695,-0.047026894940304736,1.6665037083967622
AMD,2023-05-18,2023-05-19,0.01178866984186318,0.914836813716179,0.07337451644195785,0.008427543330168073,0.8095937145056097,0.18197874216422227,neutral,neutral,True,,negative,False,,up,0.06158584660009467,0.1735511988340542,0.04911473829843737
NVDA,2023-05-18,2023-05-19,0.7152328384632939,0.15420885154293698,0.13055830999376908,0.9626804554362578,0.023262444796925616,0.014057099766816572,negative,negative,True,,negative,False,,up,-0.5846745284695248,-0.9486233556694412,0.3701500978679726
AMD,2023-05-22,2023-05-23,0.012115641886786734,0.7019145174958773,0.285969840617336,0.01093308259149299,0.8731298479181895,0.11593706949031751,neutral,neutral,True,,negative,False,,up,0.2738541987305493,0.10500398689882452,0.10622025115042764
NVDA,2023-05-22,2023-05-23,0.009966967348932269,0.8631164190420019,0.12691661360906586,0.011974014431044566,0.8443831268279487,0.14364285874100668,neutral,neutral,True,,negative,False,,up,0.1169496462601336,0.13166884430996212,0.0013987643817230501
AMD,2023-05-23,2023-05-24,0.46538489743205513,0.038823374593093554,0.4957917279748513,0.04363299509342949,0.9324813433039113,0.02388566160265918,positive,neutral,False,,negative,False,,up,0.030406830542796193,-0.01974733349077031,2.4818527079552775
NVDA,2023-05-23,2023-05-24,0.025345492447098914,0.9002557162128761,0.074398791340025,0.821204997056946,0.11328714102300141,0.06550786192005255,neutral,negative,False,,negative,False,,up,0.04905329889292609,-0.7556971351368935,1.7873206239787807
AMD,2023-05-24,2023-05-25,0.011541748079281435,0.8327461311603311,0.1557121207603874,0.015931476323009782,0.8927762741201889,0.09129224955680126,neutral,neutral,True,,negative,False,,up,0.14417037268110597,0.07536077323379148,0.021456080761122563
NVDA,2023-05-24,2023-05-25,0.02067051463078899,0.8221430213084184,0.15718646406079256,0.9753638605857291,0.01641350815123747,0.008222631263033435,neutral,negative,False,,negative,False,,up,0.13651594943000356,-0.9671412293226956,3.601830403595437
AMD,2023-05-25,2023-05-26,0.026536437378430863,0.9482284938810164,0.025235068740552816,0.9662366723281336,0.019638770974696976,0.014124556697169414,neutral,negative,False,,negative,False,,up,-0.0013013686378780462,-0.9521121156309642,3.5956158348895215
NVDA,2023-05-25,2023-05-26,0.07419441308702172,0.7982855082324665,0.12752007868051177,0.06098859407375974,0.8600684436413215,0.07894296228491873,neutral,neutral,True,,negative,False,,up,0.05332566559349004,0.01795436821115899,0.016185562433293978
AMD,2023-05-26,2023-05-27,0.21665185689926147,0.4241847097873688,0.35916343331336975,0.9718874250744342,0.02022661859528396,0.007885956330281923,neutral,negative,False,,negative,False,,up,0.14251157641410828,-0.9640014687441523,2.3372180061814154
NVDA,2023-05-26,2023-05-27,0.026135867510244003,0.9268179553129113,0.04704617717684466,0.018830385760604806,0.9246013508961108,0.0565682633432844,neutral,neutral,True,,negative,False,,up,0.020910309666600655,0.037737877582679595,0.002116077169909445
AMD,2023-05-30,2023-05-31,0.01339224224541629,0.8534705408472986,0.13313721690728514,0.9637877291229308,0.024370141191202357,0.011842129685866853,neutral,negative,False,,negative,False,,up,0.11974497466186884,-0.9519455994370639,3.2997871049599357
NVDA,2023-05-30,2023-05-31,0.049476399280482544,0.06258755829054775,0.8879360424289697,0.9650287223734962,0.022281260227172906,0.012690017399330825,positive,negative,False,,negative,False,,up,0.8384596431484872,-0.9523387049741654,3.6896910024958873
AMD,2023-05-31,2023-06-01,0.011230497966153951,0.8552444244018439,0.13352507763200214,0.008906169012478591,0.8577993059906992,0.13329452499682218,neutral,neutral,True,,negative,False,,up,0.12229457966584818,0.12438835598434358,0.0002839069630899844
NVDA,2023-05-31,2023-06-01,0.02599773889783414,0.04408285328622381,0.9299194078159421,0.012560190967684855,0.07141486961193537,0.9160249394203798,positive,positive,True,,negative,False,,up,0.9039216689181079,0.9034647484526949,0.01164495845668668
AMD,2023-06-01,2023-06-02,0.017495936015999317,0.04906131987820194,0.9334427441057987,0.03125882579495806,0.022136249060486425,0.9466049251445555,positive,positive,True,,negative,False,,up,0.9159468080897994,0.9153460993495974,0.015821951862591145
NVDA,2023-06-01,2023-06-02,0.027935014007538974,0.8110735062084646,0.16099147978399633,0.009446660891256044,0.7090640591460237,0.2814892799627203,neutral,neutral,True,,negative,False,,up,0.13305646577645736,0.2720426190714642,0.0493535097263665
AMD,2023-06-02,2023-06-03,0.015570655581136461,0.8703406517978061,0.11408869262105742,0.9719127267258615,0.020909066922031712,0.00717820635210685,neutral,negative,False,,negative,False,,up,0.09851803703992096,-0.9647345203737546,3.4964345164234305
NVDA,2023-06-02,2023-06-03,0.015689699125380246,0.9033234203543833,0.0809868805202365,0.9720577236949474,0.01921760709924417,0.008724669205808453,neutral,negative,False,,negative,False,,up,0.06529718139485625,-0.9633330544891389,3.5937317584419644
AMD,2023-06-05,2023-06-06,0.9587701059029196,0.02876447922474627,0.012465414872334123,0.02115726122063318,0.06925856399452572,0.9095841747848411,negative,positive,False,,negative,False,,up,-0.9463046910305855,0.8884269135642079,3.5776785171264187
NVDA,2023-06-05,2023-06-06,0.008613574012982447,0.1728416806847333,0.8185447453022843,0.9449076438960589,0.02532920396860059,0.0297631521353405,positive,negative,False,,negative,False,,up,0.8099311712893018,-0.9151444917607183,3.0043314781778765
AMD,2023-06-06,2023-06-07,0.01074121323655161,0.6803890403323897,0.30886974643105874,0.9732765929220202,0.01627214973896744,0.010451257339012376,neutral,negative,False,,negative,False,,up,0.29812853319450716,-0.9628253355830078,3.537522754535773
NVDA,2023-06-06,2023-06-07,0.05721275465776954,0.049271545937124295,0.8935156994051061,0.5496715102467123,0.037235862119650014,0.41309262763363763,positive,negative,False,,negative,False,,up,0.8363029447473366,-0.13657888261307471,0.5736935907420293
AMD,2023-06-07,2023-06-08,0.1964125603971994,0.1655379062065794,0.6380495333962212,0.9712625822406568,0.019783940978641962,0.008953476780701264,positive,negative,False,,negative,False,,up,0.44163697299902177,-0.9623091054599555,2.759873209140293
NVDA,2023-06-07,2023-06-08,0.03240409481374884,0.9176433052210387,0.049952599965212494,0.010307793380691377,0.8670088543825643,0.12268335223674441,neutral,neutral,True,,negative,False,,up,0.017548505151463653,0.11237555885605303,0.044316173351669895
AMD,2023-06-08,2023-06-09,0.2379410075220916,0.59647813125602,0.16558086122188842,0.973365546404842,0.015432885879653836,0.011201567715504242,neutral,negative,False,,negative,False,,up,-0.07236014630020318,-0.9621639786893377,2.290634511178676
NVDA,2023-06-08,2023-06-09,0.06530350042227286,0.04072232756805638,0.8939741720096708,0.9700003790110321,0.020474361103219083,0.009525259885748774,positive,negative,False,,negative,False,,up,0.8286706715873979,-0.9604751191252833,3.91198460451231
AMD,2023-06-09,2023-06-10,0.21665194630622864,0.42418473958969116,0.3591633141040802,0.9726271665566681,0.02036997497219583,0.007002858471136013,neutral,negative,False,,negative,False,,up,0.14251136779785156,-0.9656243080855321,2.376712917338797
NVDA,2023-06-09,2023-06-10,0.007365468024112072,0.11041580937544371,0.8822187226004442,0.9745922829895062,0.017637590209209773,0.007770126801284057,positive,negative,False,,negative,False,,up,0.8748532545763321,-0.9668221561882221,4.341339516817901
AMD,2023-06-12,2023-06-13,0.009208001127779475,0.7196578925873496,0.2711341062848709,0.0072809464571530124,0.20866069809795543,0.7840583554448916,neutral,positive,False,,negative,False,,up,0.2619261051570914,0.7767774089877385,0.6052373111647811
NVDA,2023-06-12,2023-06-13,0.013758334903760461,0.11351745279646602,0.8727242122997735,0.013433657168205776,0.22207815303020578,0.7644881898015885,positive,positive,True,,negative,False,,up,0.858965877396013,0.7510545326333827,0.03971014837458279
AMD,2023-06-13,2023-06-14,0.048930048213451385,0.040366425508761024,0.9107035262777876,0.011468688498108084,0.5591514482688976,0.4293798632329943,positive,neutral,False,,negative,False,,up,0.8617734780643362,0.41791117473488626,0.6496218943073953
NVDA,2023-06-13,2023-06-14,0.010194125708680259,0.7540075870250339,0.23579828726628585,0.012445759067010648,0.33408371198508346,0.6534705289479059,neutral,positive,False,,negative,False,,up,0.2256041615576056,0.6410247698808953,0.3713818429832417
AMD,2023-06-14,2023-06-15,0.012387573534435429,0.8905254469733619,0.09708697949220271,0.008733905384161144,0.4976728524708679,0.49359324214497097,neutral,neutral,True,,negative,False,,up,0.08469940595776729,0.48485933676080983,0.3646245688517159
NVDA,2023-06-14,2023-06-15,0.9541415580377224,0.03560945989698477,0.010248982065292803,0.014466067048564906,0.72049894285673,0.26503499009470505,negative,neutral,False,,negative,False,,up,-0.9438925759724296,0.25056892304614015,3.856478851816238
AMD,2023-06-15,2023-06-16,0.9070150328474752,0.0718677598463361,0.021117207306188667,0.030434620315610325,0.9394710273922464,0.03009435229214323,negative,neutral,False,,negative,False,,up,-0.8858978255412865,-0.00034026802346709406,2.886717433863604
NVDA,2023-06-15,2023-06-16,0.007806401499485275,0.7828891543442887,0.20930444415622595,0.045268034807780515,0.9309089021249163,0.023823063067303182,neutral,neutral,True,,negative,False,,up,0.20149804265674068,-0.021444971740477332,0.30555283465579514
AMD,2023-06-16,2023-06-17,0.21665194630622864,0.42418473958969116,0.3591633141040802,0.7909001229837556,0.05727349307050546,0.15182638394573902,neutral,negative,False,,negative,False,,up,0.14251136779785156,-0.6390737390380166,0.8780739554006957
NVDA,2023-06-16,2023-06-17,0.019801895198693815,0.6196679188516621,0.3605301859496441,0.9741275457485453,0.018719445051054908,0.007153009200399783,neutral,negative,False,,negative,False,,up,0.3407282907509503,-0.9669745365481456,3.504752943767674
AMD,2023-06-20,2023-06-21,0.021203056537172076,0.9200698167787791,0.05872712668404881,0.00828943801896625,0.24314569752034276,0.748564864460691,neutral,positive,False,,negative,False,,up,0.03752407014687673,0.7402754264417248,1.0948560788548838
NVDA,2023-06-20,2023-06-21,0.02259284504170464,0.9318206981669721,0.045586456791323234,0.010023633099952143,0.15891817355383767,0.8310581933462102,neutral,positive,False,,negative,False,,up,0.022993611749618593,0.8210345602462581,1.534178145808704
AMD,2023-06-21,2023-06-22,0.5500044226646423,0.2806572914123535,0.16933828592300415,0.012892744954945707,0.8963650131089608,0.0907422419360935,negative,neutral,False,,negative,False,,up,-0.3806661367416382,0.07784949698114779,1.8440534549435512
NVDA,2023-06-21,2023-06-22,0.01729400963773654,0.04003604814692218,0.9426699422153413,0.044640204719598106,0.9269240274093815,0.028435767871020395,positive,neutral,False,,negative,False,,up,0.9253759325776048,-0.01620443684857771,3.1581555799298195
AMD,2023-06-22,2023-06-23,0.013292007593915122,0.9284310056115651,0.058276986794519724,0.9732524897642805,0.019134847732407565,0.007612662503311969,neutral,negative,False,,negative,False,,up,0.044984979200604604,-0.9656398272609685,3.665702822702543
NVDA,2023-06-22,2023-06-23,0.7854683037241788,0.13956843732501378,0.07496325895080742,0.009394031835605936,0.4028436194761032,0.5877623486882909,negative,positive,False,,negative,False,,up,-0.7105050447733713,0.578368316852685,3.1743288474824256
AMD,2023-06-23,2023-06-24,0.008516837422370553,0.7284458516094553,0.2630373109681742,0.011152618048810141,0.4130158280214603,0.5758315539297295,neutral,positive,False,,negative,False,,up,0.25452047354580365,0.5646789358809193,0.20494892464400452
NVDA,2023-06-23,2023-06-24,0.050633347864386745,0.9182485222299775,0.03111812990563566,0.044831707238560406,0.9355232541351904,0.01964503862624916,neutral,neutral,True,,negative,False,,up,-0.019515217958751083,-0.025186668612311246,0.0033608392121183828
AMD,2023-06-26,2023-06-27,0.013116486077387197,0.874124805462551,0.11275870846006181,0.008845055921135192,0.16423799685198645,0.8269169472268784,neutral,positive,False,,negative,False,,up,0.09964222238267462,0.8180718913057432,1.2419565182203869
NVDA,2023-06-26,2023-06-27,0.008564542023750371,0.0675575656791472,0.9238778922971025,0.9483913311437603,0.024801189111263965,0.02680747974497577,positive,negative,False,,negative,False,,up,0.9153133502733521,-0.9215838513987845,3.2978185857035434
AMD,2023-06-27,2023-06-28,0.011111101994497968,0.8015672512250294,0.1873216467804727,0.9533057745530703,0.026481732343234067,0.020212493103695647,neutral,negative,False,,negative,False,,up,0.17621054478597473,-0.9330932814493746,3.1010455316782743
NVDA,2023-06-27,2023-06-28,0.014731452088526668,0.9001456037185431,0.08512294419293022,0.930318300109011,0.057881638682983,0.011800061208006071,neutral,negative,False,,negative,False,,up,0.07039149210440356,-0.9185182389010049,2.57727264125422
AMD,2023-06-28,2023-06-29,0.02493926063360987,0.9453438238697105,0.02971691549667968,0.536991075783702,0.12117275956787943,0.34183616464841854,neutral,negative,False,,negative,False,,up,0.004777654863069809,-0.19515491113528344,1.7929105042122324
NVDA,2023-06-28,2023-06-29,0.020344167638776587,0.1420963068044718,0.8375595255567516,0.03538382973239777,0.05749557591068134,0.9071205943569209,positive,positive,True,,negative,False,,up,0.8172153579179751,0.8717367646245232,0.05048555583044001
AMD,2023-06-29,2023-06-30,0.009613079188995533,0.3637132112966394,0.6266737095143651,0.972007272959189,0.01609164944837388,0.011901077592437123,positive,negative,False,,negative,False,,up,0.6170606303253695,-0.9601061953667519,3.5737126456455486
NVDA,2023-06-29,2023-06-30,0.06746992377273,0.5154772304088175,0.4170528458184525,0.011721524330115782,0.8870607066813252,0.101217768988559,neutral,neutral,True,,negative,False,,up,0.3495829220457225,0.08949624465844322,0.4287993088422894
NVDA,2023-06-30,2023-07-01,0.022897635238377272,0.025311191083238028,0.9517911736783847,0.8851807760485453,0.027608793371809538,0.08721043057964517,positive,negative,False,,negative,False,,up,0.9288935384400074,-0.7979703454689001,2.188917020880076
AMD,2023-07-03,2023-07-04,0.21665194630622864,0.42418473958969116,0.3591633141040802,0.039743404391295416,0.8401034976530429,0.12015309795566166,neutral,neutral,True,,negative,False,,up,0.14251136779785156,0.08040969356436625,0.47082720420621366
NVDA,2023-07-03,2023-07-04,0.021049437044351575,0.9166709560281803,0.062279606927468166,0.9609775253229076,0.01553713293915972,0.023485341737932684,neutral,negative,False,,negative,False,,up,0.04123016988311659,-0.9374921835849749,3.7180473934263865
AMD,2023-07-05,2023-07-06,0.023644375136829904,0.9361423292075199,0.04021329565565016,0.9727149468009261,0.01657883511587452,0.010706218083199426,neutral,negative,False,,negative,False,,up,0.01656892051882026,-0.9620087287177267,3.7413935956129882
NVDA,2023-07-05,2023-07-06,0.027427474520091318,0.9486287951227698,0.02394373035713896,0.017806852971328422,0.9393175841555039,0.04287556287316766,neutral,neutral,True,,negative,False,,up,-0.003483744162952357,0.02506870990183924,0.0072553214982192735
AMD,2023-07-06,2023-07-07,0.01698238781460519,0.22686873460884666,0.7561488775765481,0.03849968228117342,0.9249222071858747,0.03657811053295187,positive,neutral,False,,negative,False,,up,0.739166489761943,-0.001921571748221551,1.957487977405334
NVDA,2023-07-06,2023-07-07,0.02289888842868515,0.8744207106011055,0.1026804009702094,0.05911198685981321,0.9157447900226786,0.02514322311750821,neutral,neutral,True,,negative,False,,up,0.07978151254152425,-0.033968763742305,0.08238131397072794
AMD,2023-07-07,2023-07-08,0.021510368493520803,0.9427515391246616,0.03573809238181756,0.9735825225007584,0.018204707957510596,0.008212769541730966,neutral,negative,False,,negative,False,,up,0.01422772388829676,-0.9653697529590274,3.6917025157036116
NVDA,2023-07-07,2023-07-08,0.017882583132578667,0.9411860213567332,0.04093139551068809,0.9533288593090221,0.02563182641802925,0.021039314272948674,neutral,negative,False,,negative,False,,up,0.023048812378109424,-0.9322895450360734,3.3475177516442494
AMD,2023-07-10,2023-07-11,0.03188460248966658,0.6849365677326195,0.28317882977771397,0.1919120882801957,0.6312712650733432,0.1768166466464611,neutral,neutral,True,,negative,False,,up,0.2512942272880474,-0.015095441633734608,0.13202164005743974
NVDA,2023-07-10,2023-07-11,0.807004531419352,0.17873503542124644,0.01426043315940156,0.8806002867311282,0.024342358475064614,0.0950573547938072,negative,negative,True,,negative,False,,up,-0.7927440982599505,-0.785542931937321,0.25885875531525543
AMD,2023-07-11,2023-07-12,0.9576367176996609,0.013605920566264876,0.028757361734074244,0.973097755406907,0.020488995741688325,0.0064132488514046715,negative,negative,True,,negative,False,,up,-0.9288793559655866,-0.9666845065555023,0.022243633788775568
NVDA,2023-07-11,2023-07-12,0.00960493520332258,0.8129574972396462,0.1774375675570313,0.44938532824123917,0.04344776855976252,0.5071669031989983,neutral,positive,False,,negative,False,,up,0.1678326323537087,0.057781574957759096,2.1579640314398687
AMD,2023-07-12,2023-07-13,0.010723052566355192,0.9169849770459998,0.07229197038764501,0.9710879226383128,0.018855200887278458,0.010056876474408767,neutral,negative,False,,negative,False,,up,0.061568917821289815,-0.961031046163904,3.6561213201246208
NVDA,2023-07-12,2023-07-13,0.037978374599765975,0.023506113097253832,0.9385155123029802,0.9693107532761189,0.017993243277123247,0.012696003446757767,positive,negative,False,,negative,False,,up,0.9005371377032143,-0.9566147498293611,3.9216924359765457
AMD,2023-07-13,2023-07-14,0.06581772069768815,0.3621728989320032,0.5720093803703086,0.9740547565018426,0.015825975730528987,0.010119267767628472,positive,negative,False,,negative,False,,up,0.5061916596726204,-0.9639354887342141,3.264314361580305
NVDA,2023-07-13,2023-07-14,0.03496377137523357,0.02237185256209362,0.9426643760626728,0.9701347964652595,0.020346428598244006,0.00951877493649652,positive,negative,False,,negative,False,,up,0.9077006046874393,-0.9606160215287629,4.2178956425427
AMD,2023-07-14,2023-07-15,0.015622596329183301,0.859212104506847,0.1251652991639697,0.9739380408901781,0.01810887181229383,0.007953087297528109,neutral,negative,False,,negative,False,,up,0.1095427028347864,-0.96598495359265,3.5966294884555663
NVDA,2023-07-14,2023-07-15,0.01409759493090236,0.9144315889835549,0.07147081608554273,0.9728461930477029,0.02006081147572159,0.007092995476575458,neutral,negative,False,,negative,False,,up,0.05737322115464037,-0.9657531975711274,3.598121142697936
AMD,2023-07-17,2023-07-18,0.8072815477305535,0.16021929561928439,0.032499156650162064,0.9683146297232638,0.0215316975007523,0.010153672775983943,negative,negative,True,,negative,False,,up,-0.7747823910803915,-0.9581609569472799,0.21253966485029885
